24, 3.44223
25, 3.61471
26, 3.36781
27, 3.40413
28, 3.46127
29, 3.75654
30, 3.28171
31, 3.21609
32, 3.68767
33, -nan
0, 4.86897
1, 4.93839
2, 4.6285
3, 4.87326
4, 4.6234
5, 4.58363
6, 4.97922
7, 4.65824e-310
8, 4.31607
9, 4.48534
10, 4.32935
11, 5.10678
12, 4.7922
13, 5.05797
14, 4.70271
15, 4.75363
16, 4.55529
17, 4.77672
18, 4.25566
19, 4.26964
20, 4.44547
21, 4.75206
22, 4.78193
23, 4.74276
24, 4.57175
25, 4.7449
26, 4.51413
27, 4.55058
28, 4.58317
29, 4.87494
30, 4.16973
31, 4.33747
32, 4.81034
33, -nan
0, 6.01641
1, 6.07377
2, 5.7553
3, 5.99269
4, 5.74082
5, 5.70658
6, 6.09794
7, 4.65824e-310
8, 5.20095
9, 5.6147
10, 5.46755
11, 6.23525
12, 5.93189
13, 6.18033
14, 5.82596
15, 5.89025
16, 5.92747
17, 5.91368
18, 5.15006
19, 5.58216
20, 5.62955
21, 6.1135
22, 5.90214
23, 5.87474
24, 5.70805
25, 5.90072
26, 5.66497
27, 5.89665
28, 5.91995
29, 5.83576
30, 5.37931
31, 5.48281
32, 5.94609
33, -nan
0, 7.17362
1, 7.20734
2, 6.88496
3, 7.41702
4, 7.04882
5, 6.86212
6, 6.98421
7, 4.65824e-310
8, 6.34892
9, 6.75372
10, 6.82683
11, 7.52317
12, 7.07441
13, 7.552
14, 6.95422
15, 7.01955
16, 7.23203
17, 7.12218
18, 6.02915
19, 6.95695
20, 6.77075
21, 7.40753
22, 7.10505
23, 7.00615
24, 6.83697
25, 7.15426
26, 6.942
27, 7.0269
28, 7.16243
29, 6.9609
30, 6.51031
31, 6.62237
32, 7.06915
33, -nan
0, 8.29075
1, 8.34437
2, 8.0283
3, 8.63799
4, 8.17476
5, 7.87742
6, 8.09906
7, 4.65824e-310
8, 7.46497
9, 8.10413
10, 7.95704
11, 8.63615
12, 8.38477
13, 8.99336
14, 8.19905
15, 8.28329
16, 8.31019
17, 8.30661
18, 7.16501
19, 8.0924
20, 7.90583
21, 8.54461
22, 8.24843
23, 8.14134
24, 7.96874
25, 8.29519
26, 8.09015
27, 8.17989
28, 8.40948
29, 8.0913
30, 7.63344
31, 7.79398
32, 8.39359
33, -nan
0, 9.46363
1, 9.71753
2, 9.30683
3, 9.99596
4, 9.06017
5, 9.00686
6, 9.23604
7, 4.65824e-310
8, 8.70821
9, 9.36604
10, 9.08904
11, 9.77657
12, 9.51229
13, 10.1393
14, 9.3312
15, 9.24743
16, 9.36493
17, 9.43972
18, 8.29421
19, 9.22392
20, 9.06074
21, 9.91002
22, 9.38017
23, 9.28914
24, 9.10101
25, 9.73535
26, 9.29455
27, 9.31375
28, 9.77136
29, 9.21706
30, 8.84824
31, 9.05856
32, 9.76616
33, -nan
0, 10.6781
1, 10.977
2, 10.3498
3, 11.1942
4, 10.2406
5, 10.3332
6, 10.3647
7, 4.65824e-310
8, 9.84201
9, 10.5003
10, 10.2214
11, 10.9241
12, 10.6505
13, 11.4099
14, 10.2964
15, 10.3697
16, 10.5299
17, 10.5597
18, 9.41738
19, 10.3478
20, 10.1774
21, 11.0287
22, 10.5292
23, 10.4292
24, 10.2254
25, 10.6331
26, 10.4252
27, 10.4703
28, 10.9157
29, 10.3506
30, 9.98033
31, 10.2071
32, 10.9211
33, -nan
0, 11.8086
1, 12.0915
2, 11.2546
3, 12.3231
4, 11.3671
5, 11.5169
6, 11.5317
7, 4.65824e-310
8, 10.9744
9, 11.6337
10, 11.3581
11, 12.1929
12, 11.8929
13, 12.3613
14, 11.6071
15, 11.4951
16, 11.6556
17, 11.698
18, 10.56
19, 11.486
20, 11.321
21, 12.1749
22, 11.654
23, 11.5645
24, 11.1115
25, 11.7601
26, 11.5609
27, 11.6236
28, 12.2911
29, 11.4842
30, 11.12
31, 11.3554
32, 12.0551
33, -nan
0, 12.9413
1, 12.976
2, 12.4026
3, 13.4439
4, 12.4927
5, 12.6491
6, 12.6709
7, 4.65824e-310
8, 12.3462
9, 13.0301
10, 12.4795
11, 13.3231
12, 12.8754
13, 13.4167
14, 12.7375
15, 12.8779
16, 12.9077
17, 12.952
18, 11.689
19, 12.6123
20, 12.8021
21, 13.4475
22, 12.8007
23, 12.4456
24, 12.2671
25, 12.8976
26, 12.7151
27, 12.7709
28, 13.4211
29, 12.6075
30, 12.4812
31, 12.4864
32, 13.1856
33, -nan
0, 13.819
1, 14.1034
2, 13.526
3, 14.5874
4, 13.8742
5, 13.8025
6, 13.8002
7, 4.65824e-310
8, 13.4823
9, 14.1601
10, 13.6013
11, 14.2394
12, 13.9951
13, 15.1114
14, 13.8716
15, 14.0095
16, 14.0441
17, 14.1456
18, 12.9891
19, 13.7452
20, 13.9343
21, 14.4415
22, 13.8228
23, 13.5965
24, 13.462
25, 14.208
26, 14.0809
27, 14.155
28, 15.1087
29, 13.7513
30, 13.6336
31, 13.7986
32, 14.2956
33, -nan
0, 14.9436
1, 15.301
2, 15.0064
3, 15.7842
4, 15.2413
5, 14.9411
6, 14.9365
7, 4.65824e-310
8, 14.6317
9, 15.0471
10, 14.7237
11, 15.3664
12, 15.1313
13, 15.6339
14, 14.362
15, 14.4411
16, 14.4764
17, 14.9072
18, 13.53
19, 14.1773
20, 14.3671
21, 14.8735
22, 14.2558
23, 14.0291
24, 13.8926
25, 14.6379
26, 14.5104
27, 14.7781
28, 15.7809
29, 14.1801
30, 14.0649
31, 14.2295
32, 14.7273
33, -nan
0, 15.3722
1, 15.7317
2, 15.4358
3, 16.2157
4, 15.6699
5, 15.3701
6, 15.365
7, 4.65824e-310
8, 15.061
9, 15.4779
10, 15.1527
11, 15.7962
12, 15.5621
13, 16.0652
14, 15.1295
15, 14.9692
16, 14.9059
17, 15.3363
18, 13.9593
19, 14.6068
20, 14.7964
21, 15.3029
22, 14.6848
23, 14.7345
24, 14.321
25, 15.067
26, 15.2418
27, 15.3419
28, 16.21
29, 14.609
30, 14.4934
31, 14.6654
32, 15.4959
33, -nan
0, 15.8013
1, 16.1605
2, 15.8648
3, 16.6448
4, 16.0986
5, 15.7986
6, 15.7932
7, 4.65824e-310
8, 15.4903
9, 15.907
10, 15.582
11, 16.2252
12, 15.9906
13, 16.4957
14, 15.5588
15, 15.3994
16, 15.3318
17, 15.763
18, 14.3854
19, 15.0333
20, 15.2539
21, 16.0658
22, 15.1809
23, 15.1609
24, 14.9124
25, 15.7652
26, 15.6666
27, 15.7685
28, 16.6363
29, 15.0353
30, 14.92
31, 15.0932
32, 15.9222
33, -nan
0, 16.2279
1, 16.9141
2, 16.4029
3, 17.0743
4, 16.5269
5, 16.225
6, 16.2195
7, 4.65824e-310
8, 15.916
9, 16.3336
10, 16.0086
11, 16.6549
12, 16.4171
13, 16.9227
14, 16.0444
15, 16.1632
16, 15.7991
17, 16.1894
18, 15.0059
19, 15.7965
20, 16.018
21, 16.4988
22, 15.6071
23, 15.5868
24, 15.3392
25, 16.1927
26, 16.0958
27, 16.1976
28, 17.3995
29, 15.5467
30, 15.3466
31, 15.5198
32, 16.35
33, -nan
0, 16.6545
1, 17.3405
2, 16.8336
3, 17.482
4, 16.9048
5, 16.5998
6, 16.5942
7, 4.65824e-310
8, 16.2909
9, 16.7085
10, 16.3834
11, 17.0291
12, 16.7912
13, 17.2985
14, 16.4207
15, 16.538
16, 16.1741
17, 16.5642
18, 15.3807
19, 16.1733
20, 16.3942
21, 16.8739
22, 15.9821
23, 15.9618
24, 15.7141
25, 16.5677
26, 16.4716
27, 16.5739
28, 17.7759
29, 15.9216
30, 15.7213
31, 15.8963
32, 16.7281
33, -nan
0, 17.0337
1, 18.0735
2, 17.2083
3, 17.8566
4, 17.2795
5, 16.9747
6, 16.969
7, 4.65824e-310
8, 16.666
9, 17.0832
10, 16.7581
11, 17.4039
12, 17.1659
13, 17.674
14, 16.7994
15, 16.9193
16, 16.9329
17, 17.0509
18, 15.7572
19, 16.5838
20, 16.8192
21, 17.2987
22, 16.6988
23, 16.5333
24, 16.1395
25, 16.9946
26, 16.8969
27, 16.9998
28, 18.2016
29, 16.3474
30, 16.1469
31, 16.3232
32, 17.2666
33, -nan
0, 17.4595
1, 18.5015
2, 17.6342
3, 18.2823
4, 17.8502
5, 17.4024
6, 17.7311
7, 4.65824e-310
8, 17.2953
9, 17.509
10, 17.1837
11, 17.8295
12, 17.5928
13, 18.1009
14, 17.2303
15, 17.346
16, 17.3585
17, 17.4764
18, 16.1825
19, 17.0118
20, 17.2461
21, 17.7243
22, 17.3223
23, 17.1993
24, 16.5664
25, 17.4214
26, 17.3254
27, 17.4281
28, 18.629
29, 16.7748
30, 16.5735
31, 16.7489
32, 17.6937
33, -nan
0, 17.8854
1, 18.928
2, 18.0558
3, 18.7037
4, 18.2706
5, 17.8242
6, 18.1561
7, 4.65824e-310
8, 17.7209
9, 17.9309
10, 17.6051
11, 18.2512
12, 18.0142
13, 18.5236
14, 17.6511
15, 17.7694
16, 17.7817
17, 17.8971
18, 16.6032
19, 17.4345
20, 17.7241
21, 18.4827
22, 17.7916
23, 17.6251
24, 16.9921
25, 17.847
26, 17.7518
27, 17.8571
28, 19.0582
29, 17.5213
30, 17.1165
31, 17.1747
32, 18.1196
33, -nan
0, 18.3109
1, 19.3532
2, 18.4815
3, 19.1287
4, 18.6951
5, 18.2506
6, 18.5838
7, 4.65824e-310
8, 18.1853
9, 18.6929
10, 18.0925
11, 18.6769
12, 18.4412
13, 18.9489
14, 18.1455
15, 18.197
16, 18.3873
17, 18.3227
18, 17.0831
19, 18.1967
20, 18.196
21, 18.909
22, 18.2182
23, 18.0515
24, 17.5612
25, 18.2743
26, 18.1779
27, 18.2827
28, 19.4851
29, 17.9475
30, 17.5388
31, 17.5958
32, 18.5413
33, -nan
0, 19.0623
1, 19.7744
2, 18.9034
3, 19.5532
4, 19.1205
5, 18.6747
6, 19.0052
7, 4.65824e-310
8, 18.6239
9, 19.4509
10, 18.6003
11, 19.0985
12, 18.8641
13, 19.3738
14, 18.5738
15, 18.6238
16, 18.8157
17, 18.7493
18, 17.5108
19, 18.6251
20, 18.6233
21, 19.3366
22, 18.6456
23, 18.479
24, 17.9884
25, 18.7018
26, 18.6056
27, 18.7103
28, 19.9132
29, 18.3763
30, 17.968
31, 18.0229
32, 18.9704
33, -nan
0, 19.4895
1, 20.2027
2, 19.3305
3, 19.9802
4, 19.5475
5, 19.1023
6, 19.4324
7, 4.65824e-310
8, 19.0515
9, 19.8784
10, 19.0276
11, 19.526
12, 19.2915
13, 19.8027
14, 19.0022
15, 19.0511
16, 19.2434
17, 19.1769
18, 17.9382
19, 19.0538
20, 19.0507
21, 19.7636
22, 19.0728
23, 19.1568
24, 18.6019
25, 19.1293
26, 19.0838
27, 19.4743
28, 20.3902
29, 18.8039
30, 18.395
31, 18.45
32, 19.3993
33, -nan
0, 19.9163
1, 20.9497
2, 20.0945
3, 20.6251
4, 19.9745
5, 19.5318
6, 19.8573
7, 4.65824e-310
8, 19.4805
9, 20.308
10, 19.458
11, 19.957
12, 19.7224
13, 20.2317
14, 19.4292
15, 19.4786
16, 19.9731
17, 19.6052
18, 18.3785
19, 19.483
20, 19.4776
21, 20.191
22, 19.7455
23, 19.7761
24, 19.0288
25, 19.557
26, 19.5116
27, 19.9015
28, 20.8172
29, 19.2315
30, 18.7954
31, 18.8543
32, 19.795
33, -nan
0, 20.2957
1, 21.334
2, 20.4844
3, 21.0176
4, 20.3709
5, 19.9226
6, 20.2489
7, 4.65824e-310
8, 19.8946
9, 20.7316
10, 19.8758
11, 20.3781
12, 20.3993
13, 20.8394
14, 19.8539
15, 19.9004
16, 20.3941
17, 20.0267
18, 18.8071
19, 19.9181
20, 19.9028
21, 20.617
22, 20.169
23, 20.2035
24, 19.4502
25, 19.978
26, 19.9331
27, 20.3243
28, 21.2428
29, 19.6558
30, 19.2171
31, 19.2758
32, 20.2165
33, -nan
0, 20.9145
1, 21.9987
2, 20.9105
3, 21.4442
4, 20.7973
5, 20.3492
6, 20.6713
7, 4.65824e-310
8, 20.321
9, 21.1587
10, 20.3019
11, 20.8047
12, 20.826
13, 21.2658
14, 20.2802
15, 20.3267
16, 20.8207
17, 20.4198
18, 19.1862
19, 20.3099
20, 20.2876
21, 21.0035
22, 20.5435
23, 20.5777
24, 19.8479
25, 20.4043
26, 20.357
27, 20.7313
28, 21.6329
29, 20.0798
30, 19.6438
31, 19.9493
32, 20.8337
33, -nan
0, 21.3418
1, 22.4281
2, 21.339
3, 21.8687
4, 21.1727
5, 20.7355
6, 21.0559
7, 4.65824e-310
8, 20.7034
9, 21.5433
10, 20.6779
11, 21.1803
12, 21.2469
13, 21.6941
14, 20.7074
15, 20.7564
16, 21.248
17, 20.8467
18, 19.6144
19, 20.7363
20, 20.7161
21, 21.7618
22, 21.0747
23, 21.0035
24, 20.2739
25, 20.8273
26, 20.7855
27, 21.155
28, 22.0544
29, 20.7535
30, 20.2534
31, 20.3729
32, 21.2551
33, -nan
0, 21.7633
1, 22.8516
2, 21.7605
3, 22.2901
4, 21.5932
5, 21.1568
6, 21.4434
7, 4.65824e-310
8, 21.2673
9, 22.2307
10, 21.0574
11, 21.56
12, 21.6239
13, 22.0688
14, 21.0814
15, 21.1342
16, 21.6303
17, 21.2744
18, 20.0357
19, 21.1552
20, 21.1368
21, 22.1809
22, 21.4753
23, 21.4223
24, 20.6781
25, 21.2432
26, 21.2078
27, 21.9089
28, 22.5804
29, 21.17
30, 20.6629
31, 20.7738
32, 21.6575
33, -nan
0, 22.1706
1, 23.2698
2, 22.1746
3, 22.71
4, 22.0132
5, 21.5795
6, 21.8665
7, 4.65824e-310
8, 21.6732
9, 22.6141
10, 21.4356
11, 21.9382
12, 21.9987
13, 22.4443
14, 21.5364
15, 21.883
16, 22.064
17, 21.6601
18, 20.427
19, 21.5305
20, 21.5123
21, 22.6054
22, 21.9006
23, 21.8488
24, 21.1027
25, 21.6712
26, 21.6336
27, 22.3348
28, 23.006
29, 21.5968
30, 21.0894
31, 21.2
32, 22.084
33, -nan
0, 22.5971
1, 23.6951
2, 22.596
3, 23.3555
4, 22.6558
5, 22.0061
6, 22.2929
7, 4.65824e-310
8, 22.0993
9, 23.0405
10, 21.8621
11, 22.3645
12, 22.4256
13, 22.8678
14, 21.9578
15, 22.3045
16, 22.4881
17, 22.0816
18, 20.8487
19, 21.9529
20, 21.9343
21, 23.0288
22, 22.3225
23, 22.27
24, 21.7986
25, 22.258
26, 22.391
27, 22.7547
28, 23.7644
29, 22.3544
30, 21.5396
31, 21.6004
32, 22.4614
33, -nan
0, 22.9717
1, 24.0802
2, 22.9743
3, 23.8506
4, 23.4154
5, 22.3808
6, 22.6676
7, 4.65824e-310
8, 22.6257
9, 23.7723
10, 22.2884
11, 22.7904
12, 22.8513
13, 23.2941
14, 22.3838
15, 22.7284
16, 22.8806
17, 22.4565
18, 21.2236
19, 22.5155
20, 22.6251
21, 23.4117
22, 22.7043
23, 22.652
24, 22.1809
25, 22.6412
26, 22.773
27, 23.1488
28, 24.1657
29, 22.7308
30, 21.9449
31, 22.0188
32, 22.88
33, -nan
0, 23.5968
1, 24.5036
2, 23.3959
3, 24.275
4, 23.8413
5, 22.8069
6, 23.0937
7, 4.65824e-310
8, 23.0512
9, 24.1978
10, 22.7151
11, 23.2164
12, 23.2777
13, 23.7218
14, 22.8104
15, 23.1549
16, 23.3072
17, 22.8845
18, 21.6157
19, 22.892
20, 23.0014
21, 23.7879
22, 23.0792
23, 23.0294
24, 22.5556
25, 23.0229
26, 23.155
27, 23.5299
28, 24.568
29, 23.1402
30, 22.3718
31, 22.4563
32, 23.3045
33, -nan
0, 24.0196
1, 24.9245
2, 23.8195
3, 24.6982
4, 24.2676
5, 23.2329
6, 23.5228
7, 4.65824e-310
8, 23.4763
9, 24.624
10, 23.1413
11, 23.6447
12, 23.7041
13, 24.1448
14, 23.232
15, 23.5763
16, 23.7288
17, 23.3024
18, 22.0385
19, 23.3184
20, 23.4223
21, 24.1809
22, 23.4637
23, 23.4143
24, 22.9406
25, 23.4062
26, 23.537
27, 23.9118
28, 24.9499
29, 23.5222
30, 22.8512
31, 23.2117
32, 23.7052
33, -nan
0, 24.4031
1, 25.3178
2, 24.2011
3, 25.0822
4, 24.6528
5, 23.617
6, 23.9047
7, 4.65824e-310
8, 23.858
9, 25.0065
10, 23.5368
11, 24.0627
12, 24.1282
13, 24.5729
14, 23.6611
15, 23.9774
16, 24.105
17, 23.6773
18, 22.4134
19, 23.6963
20, 23.8002
21, 24.705
22, 24.2
23, 23.789
24, 23.3154
25, 23.7809
26, 23.9137
27, 24.2866
28, 25.3246
29, 23.897
30, 23.3126
31, 23.9722
32, 24.1101
33, -nan
0, 24.7775
1, 25.6924
2, 24.5758
3, 25.7219
4, 25.2663
5, 24.0029
6, 24.2907
7, 4.65824e-310
8, 24.5541
9, 25.3884
10, 23.9185
11, 24.4459
12, 24.5101
13, 24.9549
14, 24.043
15, 24.3593
16, 24.487
17, 24.0593
18, 22.7954
19, 24.0784
20, 24.1832
21, 25.0868
22, 24.5825
23, 24.1755
24, 23.7
25, 24.1638
26, 24.2958
27, 24.6707
28, 25.7065
29, 24.2788
30, 23.6955
31, 24.3554
32, 24.4922
33, -nan
0, 25.1924
1, 26.1167
2, 25.0025
3, 26.1482
4, 25.6928
5, 24.4292
6, 24.7168
7, 4.65824e-310
8, 24.9804
9, 25.8147
10, 24.345
11, 24.8723
12, 24.938
13, 25.3818
14, 24.4716
15, 24.7855
16, 24.9126
17, 24.7686
18, 23.2168
19, 24.5008
20, 24.6049
21, 25.5079
22, 25.004
23, 24.5971
24, 24.1216
25, 24.554
26, 24.6709
27, 25.0456
28, 26.0814
29, 24.6539
30, 24.0704
31, 24.7323
32, 24.8722
33, -nan
0, 25.5761
1, 26.8392
2, 25.5436
3, 26.5259
4, 26.0677
5, 24.8044
6, 25.0917
7, 4.65824e-310
8, 25.4906
9, 26.5577
10, 24.7198
11, 25.2472
12, 25.3128
13, 25.7585
14, 24.8463
15, 25.4796
16, 25.4713
17, 25.1434
18, 23.5941
19, 25.2547
20, 25.7613
21, 26.6452
22, 26.3383
23, 25.7047
24, 25.2386
25, 25.669
26, 26.0292
27, 26.1953
28, 27.2021
29, 25.7696
30, 24.9147
31, 25.8567
32, 26.5436
33, -nan
0, 26.6828
1, 27.9589
2, 26.6819
3, 27.6779
4, 27.1829
5, 25.9217
6, 25.9858
7, 4.65824e-310
8, 26.6196
9, 28.0053
10, 26.0757
11, 26.3814
12, 26.4266
13, 27.0213
14, 26.1039
15, 26.5972
16, 26.5964
17, 26.1161
18, 24.6295
19, 26.3871
20, 26.8995
21, 27.7836
22, 27.4848
23, 26.84
24, 26.3616
25, 26.7925
26, 27.1485
27, 27.3157
28, 28.0644
29, 26.8961
30, 26.0629
31, 26.9968
32, 27.6645
33, -nan
0, 27.8038
1, 29.0872
2, 27.8127
3, 28.8017
4, 28.3063
5, 26.8048
6, 27.1143
7, 4.65824e-310
8, 27.7551
9, 29.1364
10, 27.2376
11, 27.5145
12, 27.5501
13, 28.2849
14, 27.3333
15, 28.0148
16, 27.7924
17, 27.1334
18, 25.7764
19, 27.5159
20, 28.0474
21, 29.1512
22, 28.7544
23, 28.0892
24, 27.4923
25, 27.9567
26, 28.281
27, 28.3223
28, 29.0874
29, 28.0632
30, 27.1953
31, 28.1514
32, 28.813
33, -nan
0, 28.9276
1, 30.2057
2, 28.9401
3, 30.1188
4, 29.6766
5, 28.1428
6, 28.2401
7, 4.65824e-310
8, 28.8889
9, 30.3041
10, 28.3737
11, 28.6476
12, 28.7962
13, 29.7643
14, 28.4904
15, 29.1641
16, 28.6931
17, 28.2657
18, 26.9072
19, 28.6708
20, 29.1811
21, 30.2831
22, 29.892
23, 29.2211
24, 28.6245
25, 29.0929
26, 29.4324
27, 29.204
28, 30.2312
29, 29.1962
30, 28.3373
31, 29.295
32, 29.9496
33, -nan
0, 30.0581
1, 31.3376
2, 30.3229
3, 31.1522
4, 30.6716
5, 29.2849
6, 29.3878
7, 4.65824e-310
8, 30.0218
9, 31.4316
10, 29.5291
11, 30.0248
12, 29.93
13, 30.9267
14, 29.8551
15, 30.1059
16, 29.7866
17, 29.3911
18, 28.0406
19, 29.802
20, 30.329
21, 31.6559
22, 31.268
23, 30.3583
24, 29.7735
25, 30.2314
26, 30.3262
27, 30.3284
28, 31.369
29, 30.3578
30, 29.4658
31, 30.4309
32, 31.077
33, -nan
0, 31.1968
1, 32.4771
2, 31.4505
3, 32.0546
4, 32.0244
5, 30.4135
6, 30.5162
7, 4.65824e-310
8, 31.147
9, 32.5524
10, 30.6611
11, 31.1522
12, 31.0815
13, 32.0632
14, 30.8751
15, 31.1129
16, 31.139
17, 30.548
18, 29.1749
19, 30.9349
20, 31.4681
21, 32.8151
22, 32.4045
23, 31.4886
24, 30.8984
25, 31.127
26, 31.6891
27, 31.62
28, 32.5894
29, 31.5083
30, 30.6072
31, 31.5685
32, 32.2109
33, -nan
0, 32.3522
1, 33.629
2, 32.3416
3, 33.7009
4, 33.4386
5, 31.5786
6, 31.856
7, 4.65824e-310
8, 32.3001
9, 33.9262
10, 31.7927
11, 32.2803
12, 32.2212
13, 32.9821
14, 32.0072
15, 32.2433
16, 32.2841
17, 31.6913
18, 30.3289
19, 32.2762
20, 32.5999
21, 33.9453
22, 33.548
23, 32.6483
24, 31.7769
25, 32.2965
26, 33.1857
27, 32.8453
28, 33.7137
29, 32.6499
30, 31.7549
31, 32.7102
32, 33.3446
33, -nan
0, 33.4321
1, 34.8
2, 33.7152
3, 34.8333
4, 34.5646
5, 32.7118
6, 32.9975
7, 4.65824e-310
8, 33.4369
9, 35.1414
10, 33.0967
11, 33.507
12, 33.1435
13, 34.1196
14, 33.1401
15, 33.3739
16, 33.6293
17, 32.8418
18, 31.4641
19, 33.4083
20, 33.7384
21, 35.0822
22, 34.6961
23, 33.5226
24, 32.9243
25, 33.6344
26, 34.3713
27, 33.9763
28, 34.8485
29, 33.7923
30, 32.9159
31, 33.8388
32, 34.4683
33, -nan
0, 34.3227
1, 35.9583
2, 34.8523
3, 35.965
4, 35.7017
5, 33.8512
6, 34.3702
7, 4.65824e-310
8, 34.5845
9, 36.4419
10, 34.4662
11, 34.4515
12, 34.2283
13, 35.2443
14, 34.2683
15, 34.5091
16, 34.7696
17, 33.9784
18, 32.5984
19, 34.5354
20, 34.8665
21, 36.3516
22, 35.6927
23, 34.663
24, 34.0619
25, 35.008
26, 35.5069
27, 35.1046
28, 36.1804
29, 35.1593
30, 34.1839
31, 35.0902
32, 35.8277
33, -nan
0, 35.4512
1, 37.0911
2, 36.0056
3, 37.1005
4, 37.0651
5, 35.2191
6, 35.4982
7, 4.65824e-310
8, 35.7153
9, 37.5851
10, 35.5108
11, 35.6849
12, 35.5798
13, 36.3714
14, 35.3945
15, 35.6377
16, 35.8962
17, 35.1138
18, 33.7283
19, 35.67
20, 36.0294
21, 37.3269
22, 36.8257
23, 36.0525
24, 35.4118
25, 36.3199
26, 36.6902
27, 36.2368
28, 37.3127
29, 36.308
30, 35.4887
31, 36.2389
32, 36.7082
33, -nan
0, 36.5815
1, 38.2211
2, 37.1517
3, 38.248
4, 38.2094
5, 36.3534
6, 36.8571
7, 4.65824e-310
8, 36.926
9, 39.0823
10, 36.4633
11, 36.8203
12, 36.776
13, 37.5137
14, 36.5164
15, 36.7732
16, 37.0104
17, 36.7997
18, 34.8548
19, 36.7619
20, 36.9348
21, 38.4524
22, 37.9537
23, 37.191
24, 36.5362
25, 37.4513
26, 37.9322
27, 37.6989
28, 38.5006
29, 37.2994
30, 36.4932
31, 37.4727
32, 38.1766
33, -nan
0, 37.7027
1, 39.3591
2, 38.2674
3, 39.3851
4, 39.3328
5, 37.4365
6, 37.8408
7, 4.65824e-310
8, 38.1708
9, 40.2651
10, 37.599
11, 37.9808
12, 37.9342
13, 38.6841
14, 37.6658
15, 37.9289
16, 38.1531
17, 38.1027
18, 35.7889
19, 37.94
20, 38.0998
21, 39.8487
22, 39.2726
23, 38.4047
24, 37.698
25, 38.5828
26, 39.0754
27, 39.0556
28, 39.7346
29, 38.6814
30, 37.3581
31, 38.6211
32, 39.3159
33, -nan
0, 38.873
1, 40.4978
2, 39.4039
3, 40.5281
4, 40.6596
5, 38.6644
6, 38.9946
7, 4.65824e-310
8, 39.0074
9, 41.4405
10, 38.9488
11, 39.1292
12, 39.0639
13, 39.8526
14, 38.8004
15, 39.09
16, 39.3494
17, 39.2589
18, 36.9392
19, 38.8269
20, 39.2703
21, 41.25
22, 40.56
23, 39.8703
24, 38.8494
25, 39.7553
26, 40.2097
27, 40.1955
28, 40.918
29, 39.8309
30, 38.4246
31, 39.614
32, 40.653
33, -nan
0, 40.0028
1, 41.6227
2, 40.5557
3, 41.8958
4, 41.804
5, 39.794
6, 40.1217
7, 4.65824e-310
8, 40.0435
9, 42.4557
10, 40.0829
11, 40.2781
12, 40.2114
13, 41.0258
14, 40.1661
15, 40.2414
16, 40.4783
17, 40.39
18, 38.0657
19, 39.7253
20, 40.4025
21, 42.3911
22, 41.9412
23, 41.018
24, 39.9792
25, 40.8779
26, 41.3395
27, 41.3437
